episode,attempts,success,rested,rest_z,phase,steps,tag,regrasps,unjams,pose_rejects,stage_exit,stage_x,stage_y,stage_z
0,1,0,0,1.4432,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
1,1,0,0,1.7251,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
2,1,1,1,0.8926,DONE_OK,249,,0,0,0,,0.0,0.0,0.0
3,1,1,1,0.8711,DONE_OK,151,,0,0,0,,0.0,0.0,0.0
4,1,1,1,0.8863,DONE_OK,152,,0,0,0,,0.0,0.0,0.0
5,1,1,1,0.8698,DONE_OK,156,,0,0,0,,0.0,0.0,0.0
6,1,0,0,1.2883,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
7,1,0,0,1.7964,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
8,1,0,0,1.1083,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
9,1,0,1,0.9021,DONE_FAIL,176,,0,0,0,,0.0,0.0,0.0
10,1,1,1,0.8346,DONE_OK,157,,0,0,0,,0.0,0.0,0.0
11,1,0,1,0.8992,DONE_FAIL,238,,0,0,0,,0.0,0.0,0.0
12,1,0,0,1.1856,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
13,1,0,0,1.6724,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
14,1,0,0,1.7681,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
15,1,1,1,0.8763,DONE_OK,142,,0,0,0,,0.0,0.0,0.0
16,1,1,1,0.8722,DONE_OK,243,,0,0,0,,0.0,0.0,0.0
17,1,0,0,1.7488,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
18,1,0,0,1.6852,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
19,1,0,1,0.8717,DONE_FAIL,244,,0,0,0,,0.0,0.0,0.0
20,1,0,0,1.4451,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
21,1,0,0,1.3804,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
22,1,0,0,1.8101,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
23,1,0,0,1.6761,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
24,1,0,0,1.3942,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
25,1,0,0,1.3094,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
26,1,0,0,1.8942,DONE_FAIL,300,,0,0,0,,0.0,0.0,0.0
